id,title,abstract,label
W2059012840,Comparative Tolerability of Second Generation Antihistamines,,0
W110625542,New treatments for allergic rhinitis.,"OBJECTIVE: To review new treatments for allergic rhinitis. QUALITY OF EVIDENCE: Most studies supporting the principles in this paper are double-blind, placebo-controlled trials. Good evidence supports use of antihistamines, nasal steroid sprays, and immunotherapy. Fewer trials have been done on the new antileukotrienes. MAIN MESSAGE: Allergic rhinitis causes significant morbidity, which can be successfully treated. Newer antihistamines, developed to replace terfenadine and astemizole which have potential side effects, include loratadine, cetirizine, and the newest, fexofenadine. Intranasal steroid sprays are also effective, particularly for people with nasal stuffiness. One study showed some growth retardation in children using beclomethasone over a prolonged period (1 year). The newer steroid sprays, such as fluticasone, budesonide, and mometasone furoate aqueous, however, have not been studied in the same way and are usually recommended for shorter periods. The newest group of medications showing real promise are the antileukotrienes, including zafirlukast and montelukast. Taken orally, these medications avoid the discomfort of nasal sprays and seem to have few side effects. Immunotherapy offers a new option: a short-course, preseasonal series of six to 11 injections that reduces the burden on patients for year-round therapy. Combinations of these therapies are also possible. CONCLUSIONS: With new medications and immunotherapy options, family physicians can offer effective treatment to patients with allergic rhinitis.",0
W1756057165,"A double‐blind, placebo‐controlled investigation of the effects of fexofenadine, loratadine and promethazine on cognitive and psychomotor function","AIMS: To assess whether fexofenadine in a range of doses from 80 to 180 mg has any disruptive effects on aspects of psychomotor and cognitive function in comparison with placebo, loratadine and promethazine, an antihistamine known to produce psychomotor and cognitive impairment. METHODS: Twenty-four healthy volunteers received fexofenadine 80 mg, 120 mg and 180 mg, loratadine 10 mg, promethazine 30 mg (as a positive internal control) and placebo in a six-way crossover, double-blind study. Following each dose, subjects were required to perform a series of tests of cognitive function and psychomotor performance at 1.5, 3, 6, 9, 12 and 24 h post dose. The test battery included critical flicker fusion (CFF), choice reaction time (CRT) and assessment of subjective sedation (LARS). Overall levels of activity were monitored by means of wrist mounted actigraphs throughout each of the 24 h experimental periods. RESULTS: Fexofenadine at all doses tested was not statistically different from placebo in any of the tests used and loratadine did not cause any significant impairment of cognitive function. Significant impairments were found following promethazine. Promethazine caused a significant reduction in CFF threshold and this effect was evident up to 12 h post dose (P<0.05). There was a significant increase in recognition reaction time at 3 and 6 h post promethazine administration, and the drug caused a significant (P<0. 002) increase in the percentage of 'sleep-like' activity from actigraph records during the daytime. CONCLUSIONS: Fexofenadine at doses up to 180 mg appears free from disruptive effects on aspects of psychomotor and cognitive function in a study where the psychometric assessments have been shown to be sensitive to impairment, as evidenced by the effects of the verum control promethazine 30 mg.",0
W1498562462,Histamine response and local cooling in the human skin: involvement of H<sub>1</sub>‐ and H<sub>2</sub>‐receptors,"AIMS: Histamine may contribute locally to cutaneous blood flow control under normal and pathologic conditions. The objective of this study was to observe the influence of skin temperature on histamine vasodilation, and the roles of H1-and H2-receptors using novel noninvasive methods. METHODS: Eleven healthy subjects received, double-blind, single doses of the H1-receptor antagonist cetirizine (10 mg), cetirizine (10 mg) plus the H2-receptor antagonist cimetidine (400 mg), or placebo on separate occasions. Histamine was dosed cumulatively by iontophoresis to the forearm skin at 34 degrees C and 14 degrees C. Laser-Doppler flux (LDF) was measured at the same sites using customised probeholder/iontophoretic chambers with Peltier cooling elements. Finger mean arterial pressure (MAP) was measured and cutaneous vascular conductance calculated as LDF/MAP. RESULTS: Histamine vasodilation was reduced in cold skin. Cetirizine shifted the histamine dose-response at both temperatures: statistically significantly at 14 degrees C only. Combined H1- and H2-receptor antagonism shifted the response significantly at both temperatures. CONCLUSIONS: H1- and H2-receptors mediate histamine-induced skin vasodilation. The sensitivity of these receptors, particularly the H1- receptor, is attenuated at low skin temperature. Whether the reduced effect in cold skin represents specific receptor or postreceptor desensitization, or nonspecific attenuation of cutaneous vasodilation remains to be elucidated.",0
W2076722766,Double-Blind Comparison of Cetirizine and Loratadine in Children Ages 2 to 6 Years with Perennial Allergic Rhinitis,"Antihistamines are the pharmacologic cornerstone of treatment for allergic rhinitis. The comparative effects of the newer, more specific H (1) -antagonists cetirizine and loratadine among younger patients are not well characterized. The efficacy and safety of cetirizine and loratadine were compared in a prospective, randomized, double-blind, longitudinal, parallel-group study of 80 children, 2 to 6 years of age, with perennial allergic rhinitis caused by house dust mites or plant pollens (verified by a radioallergosorbent or skin test). Patients received cetirizine or loratadine at 0.2 mg/kg once daily in the morning for 28 days. Histamine skin tests and eosinophil counts from nasal smears were performed at baseline and at the end of treatment. Individual rhinitis symptoms were assessed by the investigator at baseline and on day 28 and by parents at baseline and daily in symptom diaries. Global assessments were made by using a visual analog scale at baseline and at the end of treatment. Cetirizine produced significantly greater inhibition of the wheal response compared with loratadine (P <.0001). Eosinophil counts were improved to a comparable degree with both agents. Cetirizine and loratadine produced comparable improvements in symptoms and according to a global evaluation as assessed by the investigator at the end of treatment. Both agents produced substantial symptomatic relief according to patients' daily diary assessments; however, cetirizine was more effective than loratadine in relieving the symptoms of rhinorrhea, sneezing, nasal obstruction, and nasal pruritus (P <. 0001). Both treatments were well tolerated; two patients receiving cetirizine were dropped from the study because of adverse events. Cetirizine and loratadine provided effective, well-tolerated relief of the symptoms of perennial allergic rhinitis in small children. Cetirizine was more effective than loratadine in inhibiting the wheal response to histamine challenge and afforded greater reductions in most individual symptoms assessed daily by the parent.",1
W2017009033,"A double‐blind, single‐dose, crossover comparison of cetirizine, ebastine, epinastine, fexofenadine, terfenadine, and loratadine versus placebo: suppression of histamine‐induced wheal and flare response for 24 h in healthy male subjects","BACKGROUND: New H1-antagonists have become available, but there has been no comparison of their potency for inhibiting histamine in the skin. METHODS: Cetirizine 10 mg, ebastine 10 mg, epinastine 20 mg, fexofenadine 60 mg, terfenadine 60 mg, loratadine 10 mg, or placebo was given to 14 healthy male volunteers in a double-blind, crossover randomized manner. Inhibition of the wheal and flare response to epicutaneous histamine phosphate (100 mg/ml) challenge was measured at 0, 0.5, 1, 2, 4, 6, 8, 10, 12, and 24 h after doses. RESULTS: Epinastine inhibited the wheal and flare after 30 min. Cetirizine commenced acting at 1 h and was superior to other treatments. Ebastine was no better than placebo until 4 h, but was efficacious thereafter until 24 h. Terfenadine induced potent inhibition after 1 h and was superior to its metabolite fexofenadine. Loratadine was the least potent inhibitor. Inhibition of the flare response paralleled the patterns seen for wheals. The rank order for area under the curve (0-24 h) was cetirizine, epinastine, terfenadine, ebastine, fexofenadine, loratadine, and placebo. CONCLUSIONS: The inhibition of histamine effects in the skin may be useful in predicting the clinical utility of newly introduced antihistamines in treating allergic disorders.",0
W2209912845,Comparison of the response to histamine challenge of the nose and the maxillary sinus: effect of loratadine,"To study the response of the maxillary sinus to histamine provocation, we performed a double-blind, randomized, crossover trial during which nonallergic subjects without symptoms of rhinitis (n = 25) received either 10 mg loratadine or placebo once daily for a week and then underwent nasal challenge with histamine (3, 10, and 30 mg/ml) followed, 24 h later, by a maxillary sinus challenge while still receiving the medication. Nasal challenge with histamine led to significant increases in vascular permeability, reflex nasal secretions, sneezing, and other nasal symptoms. Sinus challenge resulted in significant increases in vascular permeability within the sinus cavity (P < 0.01) and some nasal symptoms but no significant change in reflex nasal secretions. The response of the sinus mucosa to histamine was lower in magnitude than that of the nose. Treatment with loratadine resulted in a significant inhibition of the histamine-induced changes in both nasal and sinus cavities. Our data suggest the lack of a sinonasal reflex response to histamine provocation of the maxillary sinus of nonallergic individuals.",0
W1963517446,Clinical Pharmacokinetics of Troglitazone,,0
W2039888942,Consistency and efficacy of cetirizine (10 mg) versus ebastine (20 mg) at 4 h on skin reactivity,,0
W4300599980,"Fexofenadine: new preparation. Terfenadine, without cardiotoxicity.","(1) Fexofenadine, a non anticholinergic non sedative antihistamine, is available in France for oral treatment of allergic rhinitis and chronic urticaria. (2) Fexofenadine is actually an active metabolite of terfenadine, a drug taken off the market because of its cardiotoxicity. (3) In seasonal allergic rhinitis a comparative trial showed that the effect of fexofenadine (120 mg/day in a single intake) was moderate and not different from that of cetirizine. (4) In chronic urticaria a dose-finding study showed that the optimal oral dose of fexofenadine was 180 mg/day. The lack of comparative trials means that the efficacy of fexofenadine in relation to other antihistamines is not known. (5) Fexofenadine seems to be well tolerated. Animal studies and limited clinical experience have failed to detect any cardiotoxicity.",0
W1992698715,"A Prospective Evaluation of Esophageal Testing and A Double-Blind, Randomized Study of Omeprazole in A Diagnostic and Therapeutic Algorithm for Chronic Cough","OBJECTIVE: Recent studies suggest an association between chronic cough and gastroesophageal reflux. Our study aims were 1) to define the prevalence of acid reflux induced cough in the general community, 2) to examine the ability of esophageal testing to identify gastroesophageal reflux related cough, and 3) to assess the utility of omeprazole in a chronic cough algorithm. METHODS: Patients with chronic cough of unknown etiology, who were mostly from the community, were evaluated. Subjects underwent a chest x-ray, methacholine challenge test, and empiric trial of postnasal drip therapy, and completed daily cough symptom diaries subjectively evaluating cough frequency and severity on a graded scale of 0-4 (combined maximum 8). After excluding other causes of cough, the remaining patients underwent esophageal and pH testing. Those testing positive were randomized to omeprazole 40 mg b.i.d. or placebo for 12 weeks. Follow-up was 1 yr. RESULTS: A total of 71 patients were screened; 48 were excluded. Twenty-three patients were evaluated for gastroesophageal reflux disease; six (26%) were eventually determined to have an acid-related cough. Of these patients, 17 had a positive pH test, six (35%) of whom showed a striking improvement or resolution of their cough during omeprazole treatment which was sustained for up to 1 yr. Six had a negative pH test, none of whom responded to omeprazole therapy. No significant differences were seen between responders (n = 6) and nonresponders (n = 11) for demographic factors, baseline symptom frequency and duration, or physiological parameters (motility/pH). CONCLUSIONS: Acid-related chronic cough was present in 26% (six of 23) of patients evaluated for gastroesophageal reflux disease. Esophageal testing does not reliably identify patients with acid induced chronic cough responsive to proton pump inhibitor therapy. We suggest that the best diagnostic and therapeutic approach, after excluding asthma and postnasal drip syndrome, is empiric treatment for 2 wk with a high dose proton pump inhibitor.",0
W1999174354,An Evidence-Based Review of the Efficacy of Antihistamines in Relieving Pruritus in Atopic Dermatitis,"OBJECTIVE: To critically review the body of clinical trials that refute or support the efficacy of antihistamines in relieving pruritus in patients with atopic dermatitis. DESIGN: Review of MEDLINE from 1966 through March 1999, the Cochrane Database of Systematic Reviews, and Best Evidence to identify therapeutic trials of antihistamines in patients with atopic dermatitis. MAIN OUTCOME MEASURES: All randomized controlled trials or clinical trials of antihistamines used in the treatment of atopic dermatitis. We found 16 studies throughout the literature. RESULTS: Large, randomized, double-blind, placebo-controlled clinical trials with definitive conclusions (grade A trials) have not been performed. Two grade B trials (small, rigorous, randomized trials with uncertain results due to moderate to high alpha or beta error) refuted the use of antihistamines in relieving pruritus. One grade B trial supported the efficacy of antihistamines in relieving pruritus. All remaining trials (grade C) lacked placebo controls or randomization, or contained fewer than 20 patients in each treatment group. CONCLUSIONS: Although antihistamines are often used in the treatment of atopic dermatitis, little objective evidence exists to demonstrate relief of pruritus. The majority of trials are flawed in terms of the sample size or study design. Based on the literature alone, the efficacy of antihistamines remains to be adequately investigated. Anecdotally, sedating antihistamines have sometimes been useful by virtue of their soporific effect and bedtime use may be warranted. There is no evidence to support the effectiveness of expensive nonsedating agents.",0
W2394677085,"Inhibition of histamine or allergen-induced wheals by a single dose of acrivastine, fexofenadine or cetirizine.","Certirizine, a potent H1-blocking agent, is often recommended as an emergency drug in anaphylactic reactions because of its well documented fast onset of action. In this randomized, cross-over study we compared the onset of action after a single dose of two recently introduced antihistamines, acrivastine and fexofenadine, with that of cetirizine. The inhibition of the wheal-and-flare reaction produced by skin prick test with histamine in 20 healthy volunteers and with a relevant pollen allergen in 20 atopic patients, respectively, were measured before and at regular intervals up to 60 min after the ingestion of acrivastine (8 mg and 16 mg), fexofenadine (120 mg) and cetirizine (10 mg and 20 mg). Wheal-and-flare reaction were significantly inhibited 20 min after the intake of 16 mg acrivastine in atopic patients and 30 min after intake of 8 mg acrivastine in healthy volunteers, whereas cetirizine produced a significant inhibition of the wheal-and-flare reaction within 40-60 min. No significant inhibition could be observed within 60 min after fexofenadine intake. Therefore, in clinical settings when a fast onset of the H1-blocking action is mandatory (e.g., after insect stings or for short-term prophylaxis) we recommend acrivastine.",1
W2117394690,"Effects of Fexofenadine, Diphenhydramine, and Alcohol on Driving Performance","BACKGROUND: Sedating antihistamines may impair driving performance as seriously as alcohol. OBJECTIVE: To compare the effects of fexofenadine, diphenhydramine, alcohol, and placebo on driving performance. DESIGN: Randomized, double-blind, double-dummy, four-treatment, four-period crossover trial. SETTING: The Iowa Driving Simulator. PARTICIPANTS: 40 licensed drivers with seasonal allergic rhinitis who were 25 to 44 years of age. INTERVENTION: One dose of fexofenadine (60 mg), diphenhydramine (50 mg), alcohol (approximately 0.1% blood alcohol concentration), or placebo, given at weekly intervals before participants drove for 1 hour in the Iowa Driving Simulator. MEASUREMENTS: The primary end point was coherence, a continuous measure of participants' ability to match the varying speed of a vehicle that they were following. Secondary end points were drowsiness and other driving measures, including lane keeping and response to a vehicle that unexpectedly blocked the lane ahead. RESULTS: Participants had significantly better coherence after taking alcohol or fexofenadine than after taking diphenhydramine. Lane keeping (steering instability and crossing the center line) was impaired after alcohol and diphenhydramine use compared with fexofenadine use. Mean response time to the blocking vehicle was slowest after alcohol use (2.21 seconds) compared with fexofenadine use (1.95 seconds). Self-reported drowsiness did not predict lack of coherence and was weakly associated with minimum following distance, steering instability, and leftlane excursion. CONCLUSIONS: Participants had similar performance when treated with fexofenadine or placebo. After alcohol use, participants performed the primary task well but not the secondary tasks; as a result, overall driving performance was poorer. After participants took diphenhydramine, driving performance was poorest, indicating that diphenhydramine had a greater impact on driving than alcohol did. Drowsiness ratings were not a good predictor of impairment, suggesting that drivers cannot use drowsiness to indicate when they should not drive.",0
W2036720352,Nonsedating Antihistamines Should Be Preferred over Sedating Antihistamines in Patients Who Drive,"Editorials7 March 2000Nonsedating Antihistamines Should Be Preferred over Sedating Antihistamines in Patients Who DriveSean Hennessy, PharmD, MSCE and Brian L. Strom, MD, MPHSean Hennessy, PharmD, MSCEUniversity of Pennsylvania School of Medicine; Philadelphia, PA 19104-6021 (Hennessy)University of Pennsylvania School of Medicine; Philadelphia, PA 19104-6021 (Strom)Search for more papers by this author and Brian L. Strom, MD, MPHUniversity of Pennsylvania School of Medicine; Philadelphia, PA 19104-6021 (Hennessy)University of Pennsylvania School of Medicine; Philadelphia, PA 19104-6021 (Strom)Search for more papers by this authorAuthor, Article, and Disclosure Informationhttps://doi.org/10.7326/0003-4819-132-5-200003070-00011 SectionsAboutFull TextPDF ToolsAdd to favoritesDownload CitationsTrack CitationsPermissions ShareFacebookTwitterLinkedInRedditEmail Allergic rhinitis is very common, affecting approximately 16% of the U.S. population (1). Although therapy with intranasal corticosteroids and intranasal cromolyn has gained acceptance in recent years (2), antihistamines (H1-receptor antagonists) remain the first-line treatment. The possible differential effects of sedating compared with nonsedating antihistamines on driving performance and the risk for motor vehicle crashes represent an important consideration in choosing between the two categories of agents in patients who drive.In this issue, Weiler and colleagues (3) report on a study in which they used a driving simulator to compare the effects of various agents on measures of driving ...References1. Malone DC, Lawson KA, Smith DH, Arrighi HM, Battista C. A cost of illness study of allergic rhinitis in the United States. J Allergy Clin Immunol. 1997;99:22-7. MedlineGoogle Scholar2. Dykewicz MS, Fineman S, Skoner DP, Nicklas R, Lee R, Blessing-Moore J, et al . Diagnosis and management of rhinitis: complete guidelines of the Joint Task Force on Practice Parameters in Allergy, Asthma and Immunology. American Academy of Allergy, Asthma, and Immunology. Ann Allergy Asthma Immunol. 1998;81:478-518. CrossrefMedlineGoogle Scholar3. Weiler JM, Bloomfield JR, Woodworth GG, Grant AR, Layton TA, Brown TL, et al . Effects of fexofenadine, diphenhydramine, and alcohol on driving performance. A randomized, placebo-controlled trial in the Iowa Driving Simulator. Ann Intern Med. 2000;132:354-63. LinkGoogle Scholar4. Adelsberg BR. Sedation and performance issues in the treatment of allergic conditions. Arch Intern Med. 1997;157:494-500. CrossrefMedlineGoogle Scholar5. Gengo FM, Manning C. A review of the effects of antihistamines on mental processes related to automobile driving. J Allergy Clin Immunol. 1990;86:1034-9. CrossrefMedlineGoogle Scholar6. O'Hanlon JF. Antihistamines and driving safety. Cutis. 1988;42:10-3. MedlineGoogle Scholar7. O'Hanlon JF, Ramaekers JG. Antihistamine effects on actual driving performance in a standard test: a summary of Dutch experience, 1989-94. Allergy. 1995;50:234-42. CrossrefMedlineGoogle Scholar8. Passalacqua G, Scordamaglia A, Ruffoni S, Parodi MN, Canonica GW. Sedation from H1 antagonists: evaluation methods and experimental results. Allergol Immunopathol Madr. 1993;21:79-83. MedlineGoogle Scholar9. Ramaekers JG. Behavioural toxicity of medicinal drugs. Practical consequences, incidence, management and avoidance. Drug Saf. 1998;18:189-208. CrossrefMedlineGoogle Scholar10. Ray WA, Thapa PB, Shorr RI. Medications and the older driver. Clin Geriatr Med. 1993;9:413-38. CrossrefMedlineGoogle Scholar11. Seppala T, Linnoila M, Mattila MJ. Drugs, alcohol and driving. Drugs. 1979;17:389-408. CrossrefMedlineGoogle Scholar12. Simons FE. H1-receptor antagonists. Comparative tolerability and safety. Drug Saf. 1994;10:350-80. CrossrefMedlineGoogle Scholar13. Ray WA, Fought RL, Decker MD. Psychoactive drugs and the risk of injurious motor vehicle crashes in elderly drivers. Am J Epidemiol. 1992;136:873-83. CrossrefMedlineGoogle Scholar14. Leveille SG, Buchner DM, Koepsell TD, McCloskey LW, Wolf ME, Wagner EH. Psychoactive medications and injurious motor vehicle collisions involving older drivers. Epidemiology. 1994;5:591-8. CrossrefMedlineGoogle Scholar15. Spaeth J, Klimek L, Mosges R. Sedation in allergic rhinitis is caused by the condition and not by antihistamine treatment. Allergy. 1996;51:893-906. CrossrefMedlineGoogle Scholar Author, Article, and Disclosure InformationAuthors: Sean Hennessy, PharmD, MSCE; Brian L. Strom, MD, MPHAffiliations: University of Pennsylvania School of Medicine; Philadelphia, PA 19104-6021 (Hennessy)University of Pennsylvania School of Medicine; Philadelphia, PA 19104-6021 (Strom)Grant Support: By the National Institute on Aging (R01 AG14601).Current Author Addresses: Dr. Hennessy: University of Pennsylvania, 803 Blockley Hall, Philadelphia, PA 19104-6021.Dr. Strom: University of Pennsylvania, 823 Blockley Hall, Philadelphia, PA 19104-6021. PreviousarticleNextarticle Advertisement FiguresReferencesRelatedDetailsSee AlsoEffects of Fexofenadine, Diphenhydramine, and Alcohol on Driving Performance John M. Weiler , John R. Bloomfield , George G. Woodworth , Angela R. Grant , Teresa A. Layton , Timothy L. Brown , David R. McKenzie , Thomas W. Baker , and Ginger S. Watson Drug Effects on Driving Performance Thomas H. Lee , Jessica Dudley , and Harold J. Demonaco Metrics Cited byDo pharmacists counsel customers about the effects of sedating antihistamines on driving skills? A survey of community pharmacies in Saudi ArabiaKomplikationen und Nebenwirkungen bei konservativer Therapie rhinologischer ErkrankungenAntihistaminesThe diagnosis and management of acute and chronic urticaria: 2014 updatePharmacoepidemiologyDrugs and drivingAntihistaminesSecond-Generation AntihistaminesImplications of a switch from prescription to over-the-counter status for allergy drugsAeroallergens, allergic rhinitis, and sedating antihistamines: Risk factors for traumatic occupational injury and economic impactA comparison of the effect of diphenhydramine and desloratadine on vigilance and cognitive function during treatment of ragweed-induced allergic rhinitisArzneimittel und Teilnahme am StraßenverkehrThe real-world risk of taking sedating antihistaminesIncreased risk of serious injury following an initial prescription for diphenhydramineAntihistamines (H1 receptor antagonists)Drug Effects on Driving PerformanceThomas H. Lee, MD, Jessica Dudley, MD, and Harold J. Demonaco, MSCurrent AwarenessPharmacoepidemiology 7 March 2000Volume 132, Issue 5Page: 405-407KeywordsAlcoholsAllergic rhinitisAntihistaminesCorticosteroid therapyDrugsLoratadineMotor vehicle crashesRelative riskRisk managementSedation ePublished: 15 August 2000 Issue Published: 7 March 2000 Copyright & PermissionsCopyright © 2000 by American College of Physicians. All Rights Reserved.PDF downloadLoading ...",0
